particles,temperature,humidity,pressure,door_status,user_id,attack_status,timestamp
217,24.05,76.4,8.14,OPEN,user_5,NORMAL,2026-01-03T15:48:54.402872
463,23.43,72.71,5.91,CLOSED,user_12,NORMAL,2026-01-03T15:48:59.428865
249,28.67,64.01,17.6,CLOSED,user_15,NORMAL,2026-01-03T15:49:04.443168
17,23.24,44.22,6.2,OPEN,user_3,NORMAL,2026-01-03T15:49:09.447537
29,16.96,32.29,17.65,CLOSED,user_4,NORMAL,2026-01-03T15:49:14.451090
140,27.87,47.86,20.71,OPEN,user_8,NORMAL,2026-01-03T15:49:19.468297
253,21.14,69.96,14.58,CLOSED,user_15,NORMAL,2026-01-03T15:49:24.481798
97,23.87,51.47,16.4,OPEN,user_14,NORMAL,2026-01-03T15:49:29.492502
52,25.93,49.09,16.04,OPEN,user_3,NORMAL,2026-01-03T15:49:34.508283
442,15.5,53.61,20.59,OPEN,user_8,NORMAL,2026-01-03T15:49:39.519531
171,17.64,59.51,10.68,OPEN,user_12,NORMAL,2026-01-03T15:49:44.524164
319,18.9,72.89,14.53,CLOSED,user_15,NORMAL,2026-01-03T15:49:49.531006
92,26.2,72.08,14.83,CLOSED,user_6,NORMAL,2026-01-03T15:49:54.550155
179,15.39,53.23,9.82,OPEN,user_15,NORMAL,2026-01-03T15:49:59.556821
213,22.84,39.67,6.88,OPEN,user_9,NORMAL,2026-01-03T15:50:04.563932
466,24.11,50.32,18.0,CLOSED,user_7,NORMAL,2026-01-03T15:50:09.567163
308,17.11,78.76,16.93,CLOSED,user_1,NORMAL,2026-01-03T15:50:14.583836
424,21.87,62.55,5.32,CLOSED,user_8,NORMAL,2026-01-03T15:50:19.588997
392,16.68,49.1,22.05,CLOSED,user_3,NORMAL,2026-01-03T15:50:24.614730
461,26.11,54.3,20.74,OPEN,user_3,NORMAL,2026-01-03T15:50:29.634469
476,26.87,57.34,24.85,OPEN,user_4,NORMAL,2026-01-03T15:50:34.637564
440,23.56,48.51,15.5,OPEN,user_10,NORMAL,2026-01-03T15:50:39.640356
489,21.04,61.04,5.55,OPEN,user_5,NORMAL,2026-01-03T15:50:44.656840
165,18.01,68.37,13.63,OPEN,user_14,NORMAL,2026-01-03T15:50:49.674472
334,24.04,71.68,24.98,OPEN,user_14,NORMAL,2026-01-03T15:50:54.678056
87,27.75,32.3,13.71,CLOSED,user_12,NORMAL,2026-01-03T15:50:59.691868
159,27.04,79.13,22.4,CLOSED,user_12,NORMAL,2026-01-03T15:51:04.695646
195,17.38,34.95,16.26,CLOSED,user_14,NORMAL,2026-01-03T15:51:09.710509
272,25.52,72.0,17.48,CLOSED,user_7,NORMAL,2026-01-03T15:51:14.716200
211,29.02,46.12,9.47,CLOSED,user_11,NORMAL,2026-01-03T15:51:19.781047
125,22.15,48.19,20.37,CLOSED,user_15,NORMAL,2026-01-03T15:51:24.806179
348,22.85,50.02,10.32,CLOSED,user_15,NORMAL,2026-01-03T15:51:29.821332
110,21.27,61.65,11.24,CLOSED,user_13,NORMAL,2026-01-03T15:51:34.843989
354,19.07,45.86,7.15,OPEN,user_14,NORMAL,2026-01-03T15:51:39.861874
226,25.64,37.26,24.05,CLOSED,user_2,NORMAL,2026-01-03T15:51:44.865350
54,15.26,54.36,13.57,CLOSED,user_5,NORMAL,2026-01-03T15:51:49.880226
409,20.25,68.65,22.14,CLOSED,user_9,NORMAL,2026-01-03T15:51:54.885068
31,23.73,74.99,14.15,OPEN,user_4,NORMAL,2026-01-03T15:51:59.917379
437,18.16,62.06,15.55,OPEN,user_8,NORMAL,2026-01-03T15:52:04.922202
266,23.94,36.67,12.3,CLOSED,user_15,NORMAL,2026-01-03T15:52:09.947352
112,22.54,51.1,12.49,OPEN,user_15,NORMAL,2026-01-03T15:52:14.968895
442,25.48,61.08,24.12,CLOSED,user_8,NORMAL,2026-01-03T15:52:19.987427
271,18.54,32.45,20.98,OPEN,user_14,NORMAL,2026-01-03T15:52:25.034621
264,25.38,42.44,10.3,CLOSED,user_7,NORMAL,2026-01-03T15:52:30.061914
422,16.92,63.67,15.11,CLOSED,user_3,NORMAL,2026-01-03T15:52:35.085307
272,24.9,55.12,24.74,CLOSED,user_1,NORMAL,2026-01-03T15:52:40.108154
380,26.75,68.13,24.45,OPEN,user_15,NORMAL,2026-01-03T15:52:45.112797
387,17.01,65.51,20.36,OPEN,user_11,NORMAL,2026-01-03T15:52:50.128755
453,25.36,59.62,17.95,OPEN,user_11,NORMAL,2026-01-03T15:52:55.189667
273,28.74,55.01,22.23,CLOSED,user_14,NORMAL,2026-01-03T15:53:00.216197
284,22.54,47.81,5.79,OPEN,user_5,NORMAL,2026-01-03T15:53:05.229416
344,23.31,68.48,7.15,OPEN,user_14,NORMAL,2026-01-03T15:53:10.261276
120,16.52,78.97,11.95,OPEN,user_5,NORMAL,2026-01-03T15:53:15.276610
384,24.27,43.0,16.37,CLOSED,user_1,NORMAL,2026-01-03T15:53:20.292099
489,25.92,75.74,6.5,CLOSED,user_10,NORMAL,2026-01-03T15:53:25.298439
162,24.65,75.71,21.85,OPEN,user_11,NORMAL,2026-01-03T15:53:30.306944
316,26.99,77.32,8.88,OPEN,user_3,NORMAL,2026-01-03T15:53:35.314481
404,18.6,41.06,18.71,CLOSED,user_13,NORMAL,2026-01-03T15:53:40.318589
383,27.64,36.5,11.85,OPEN,user_7,NORMAL,2026-01-03T15:53:45.321976
137,20.81,58.48,22.28,OPEN,user_9,NORMAL,2026-01-03T15:53:50.324918
262,24.6,60.3,17.57,CLOSED,user_13,NORMAL,2026-01-03T15:53:55.343583
382,23.83,30.25,12.93,OPEN,user_8,NORMAL,2026-01-03T15:54:00.355360
91,27.24,53.12,5.71,CLOSED,user_7,NORMAL,2026-01-03T15:54:05.395985
408,19.57,78.41,14.09,CLOSED,user_15,NORMAL,2026-01-03T15:54:10.411251
366,23.62,62.61,12.85,CLOSED,user_1,NORMAL,2026-01-03T15:54:15.422164
267,23.6,66.78,22.46,CLOSED,user_11,NORMAL,2026-01-03T15:54:20.439360
434,17.44,72.22,16.28,OPEN,user_3,NORMAL,2026-01-03T15:54:25.471133
182,16.13,49.9,18.74,CLOSED,user_11,NORMAL,2026-01-03T15:54:30.484797
192,28.94,71.68,24.34,CLOSED,user_3,NORMAL,2026-01-03T15:54:35.488376
457,16.24,43.81,5.86,OPEN,user_15,NORMAL,2026-01-03T15:54:40.528928
431,25.57,59.58,11.63,CLOSED,user_12,NORMAL,2026-01-03T15:54:45.544054
5,28.03,66.18,10.28,CLOSED,user_1,NORMAL,2026-01-03T15:54:50.555367
7,15.28,44.3,14.81,OPEN,user_1,NORMAL,2026-01-03T15:54:55.573578
469,15.84,50.01,7.65,OPEN,user_15,NORMAL,2026-01-03T15:55:00.576595
251,23.38,38.83,10.49,CLOSED,user_9,NORMAL,2026-01-03T15:55:05.581947
58,21.97,46.48,7.8,OPEN,user_9,NORMAL,2026-01-03T15:55:10.599136
3,26.64,46.49,21.98,OPEN,user_7,NORMAL,2026-01-03T15:55:15.621243
413,18.23,64.36,8.99,OPEN,user_15,NORMAL,2026-01-03T15:55:20.626451
178,15.37,34.14,19.09,OPEN,user_10,NORMAL,2026-01-03T15:55:25.646619
100,17.14,57.45,15.35,CLOSED,user_14,NORMAL,2026-01-03T15:55:30.666554
354,19.69,51.99,11.89,OPEN,user_10,NORMAL,2026-01-03T15:55:35.689451
16,29.38,36.55,6.95,OPEN,user_3,NORMAL,2026-01-03T15:55:40.715463
457,29.05,74.69,20.58,OPEN,user_6,NORMAL,2026-01-03T15:55:45.745526
197,25.48,76.47,6.94,OPEN,user_1,NORMAL,2026-01-03T15:55:50.776529
353,23.54,78.78,14.09,OPEN,user_2,NORMAL,2026-01-03T15:55:55.784847
373,20.98,74.85,12.73,CLOSED,user_12,NORMAL,2026-01-03T15:56:00.789743
219,28.31,76.2,22.56,CLOSED,user_11,NORMAL,2026-01-03T15:56:05.793339
49,26.8,45.86,19.04,CLOSED,user_10,NORMAL,2026-01-03T15:56:10.822736
100,18.8,41.79,10.89,OPEN,user_10,NORMAL,2026-01-03T15:56:15.827542
222,29.17,40.66,9.37,OPEN,user_1,NORMAL,2026-01-03T15:56:20.835120
340,18.3,42.73,19.96,OPEN,user_1,NORMAL,2026-01-03T15:56:25.845994
481,29.46,38.35,7.53,OPEN,user_13,NORMAL,2026-01-03T15:56:30.874167
360,25.88,42.08,16.98,CLOSED,user_14,NORMAL,2026-01-03T15:56:35.893356
240,21.99,70.5,7.92,CLOSED,user_8,NORMAL,2026-01-03T15:56:40.898474
392,26.39,54.66,24.63,OPEN,user_6,NORMAL,2026-01-03T15:56:45.925973
204,28.61,75.84,8.82,CLOSED,user_4,NORMAL,2026-01-03T15:56:50.956702
382,15.19,47.15,8.19,CLOSED,user_6,NORMAL,2026-01-03T15:56:55.971929
338,25.9,47.08,19.32,OPEN,user_15,NORMAL,2026-01-03T15:57:01.003329
381,20.48,45.86,20.66,CLOSED,user_9,NORMAL,2026-01-03T15:57:06.016677
359,19.75,41.69,22.28,CLOSED,user_10,NORMAL,2026-01-03T15:57:11.038556
304,17.28,34.45,18.72,CLOSED,user_4,NORMAL,2026-01-03T15:57:16.061453
370,15.58,51.77,18.72,OPEN,user_2,NORMAL,2026-01-03T15:57:21.064310
402,26.37,45.43,18.33,OPEN,user_15,NORMAL,2026-01-03T15:57:26.068353
394,27.83,39.64,6.12,CLOSED,user_7,NORMAL,2026-01-03T15:57:31.089330
306,23.48,62.33,15.5,OPEN,user_13,NORMAL,2026-01-03T15:57:36.107522
187,19.69,40.26,16.35,CLOSED,user_6,NORMAL,2026-01-03T15:57:41.134660
154,29.17,65.91,21.23,CLOSED,user_3,NORMAL,2026-01-03T15:57:46.151337
181,21.78,79.95,23.11,OPEN,user_15,NORMAL,2026-01-03T15:57:51.170390
488,21.93,38.25,17.93,OPEN,user_12,NORMAL,2026-01-03T15:57:56.199399
308,15.78,58.34,15.18,CLOSED,user_4,NORMAL,2026-01-03T15:58:01.229055
377,16.02,48.18,12.76,CLOSED,user_10,NORMAL,2026-01-03T15:58:06.255767
342,21.04,57.76,22.01,CLOSED,user_6,NORMAL,2026-01-03T15:58:11.277417
67,18.15,40.23,8.5,OPEN,user_6,NORMAL,2026-01-03T15:58:16.284393
45,25.38,33.1,6.43,OPEN,user_15,NORMAL,2026-01-03T15:58:21.308144
472,22.03,43.8,10.4,CLOSED,user_8,NORMAL,2026-01-03T15:58:26.337523
35,26.89,74.78,12.11,CLOSED,user_10,NORMAL,2026-01-03T15:58:31.369624
174,15.59,33.42,20.93,CLOSED,user_11,NORMAL,2026-01-03T15:58:36.379262
384,19.7,69.13,14.13,OPEN,user_13,NORMAL,2026-01-03T15:58:41.410928
200,24.54,64.15,21.94,OPEN,user_9,NORMAL,2026-01-03T15:58:46.429985
124,29.48,51.48,6.24,CLOSED,user_3,NORMAL,2026-01-03T15:58:51.456480
372,19.25,71.76,20.57,OPEN,user_6,NORMAL,2026-01-03T15:58:56.484484
101,29.39,59.07,15.3,CLOSED,user_11,NORMAL,2026-01-03T15:59:01.512583
479,19.57,67.12,10.38,OPEN,user_6,NORMAL,2026-01-03T15:59:06.526489
91,15.33,58.02,6.52,CLOSED,user_4,NORMAL,2026-01-03T15:59:11.540080
22,15.3,63.89,24.27,CLOSED,user_15,NORMAL,2026-01-03T15:59:16.542444
1,20.19,45.15,12.66,CLOSED,user_12,NORMAL,2026-01-03T15:59:21.546652
447,28.96,72.77,8.52,OPEN,user_6,NORMAL,2026-01-03T15:59:26.579137
310,16.63,60.28,12.95,CLOSED,user_7,NORMAL,2026-01-03T15:59:31.594147
144,15.16,40.95,13.8,OPEN,user_13,NORMAL,2026-01-03T15:59:36.597869
206,17.56,65.43,24.64,CLOSED,user_11,NORMAL,2026-01-03T15:59:41.601119
114,17.19,55.99,18.86,CLOSED,user_4,NORMAL,2026-01-03T15:59:46.609540
165,23.7,36.22,19.15,OPEN,user_2,NORMAL,2026-01-03T15:59:51.625584
166,25.22,75.16,11.02,CLOSED,user_13,NORMAL,2026-01-03T15:59:56.645754
250,18.36,66.62,13.97,CLOSED,user_5,NORMAL,2026-01-03T16:00:01.660790
365,18.15,59.13,19.69,OPEN,user_5,NORMAL,2026-01-03T16:00:06.663694
273,21.05,54.68,13.56,OPEN,user_12,NORMAL,2026-01-03T16:00:11.690029
116,20.5,54.81,23.62,OPEN,user_8,NORMAL,2026-01-03T16:00:16.695665
254,16.46,50.71,7.71,CLOSED,user_4,NORMAL,2026-01-03T16:00:21.700006
372,19.68,71.91,7.63,CLOSED,user_8,NORMAL,2026-01-03T16:00:26.713258
261,26.35,66.78,5.82,OPEN,user_2,NORMAL,2026-01-03T16:00:31.727734
245,17.18,54.46,24.34,CLOSED,user_5,NORMAL,2026-01-03T16:00:36.771368
187,18.41,76.23,7.57,CLOSED,user_6,NORMAL,2026-01-03T16:00:41.775328
458,29.01,41.96,19.35,OPEN,user_13,NORMAL,2026-01-03T16:00:46.788885
404,21.46,71.15,13.7,OPEN,user_12,NORMAL,2026-01-03T16:00:51.797927
215,24.75,45.54,8.99,CLOSED,user_9,NORMAL,2026-01-03T16:00:56.801955
138,17.72,46.12,24.48,CLOSED,user_8,NORMAL,2026-01-03T16:01:01.814960
293,18.14,64.49,20.92,CLOSED,user_9,NORMAL,2026-01-03T16:01:06.818099
232,27.78,41.14,23.95,CLOSED,user_1,NORMAL,2026-01-03T16:01:11.822108
391,17.74,43.59,20.91,CLOSED,user_11,NORMAL,2026-01-03T16:01:16.825185
387,15.26,79.81,24.51,CLOSED,user_1,NORMAL,2026-01-03T16:01:21.839421
451,21.09,48.49,6.96,OPEN,user_13,NORMAL,2026-01-03T16:01:26.854569
262,20.05,57.92,17.65,CLOSED,user_9,NORMAL,2026-01-03T16:01:31.858604
247,24.35,39.87,19.34,OPEN,user_12,NORMAL,2026-01-03T16:01:36.861349
332,28.53,35.77,23.4,OPEN,user_15,NORMAL,2026-01-03T16:01:41.872186
419,28.42,76.63,18.92,CLOSED,user_2,NORMAL,2026-01-03T16:01:46.886053
273,15.42,69.8,12.04,OPEN,user_6,NORMAL,2026-01-03T16:01:51.890553
368,20.05,52.5,6.79,OPEN,user_15,NORMAL,2026-01-03T16:01:56.907823
349,24.73,59.71,20.59,OPEN,user_9,NORMAL,2026-01-03T16:02:01.921828
0,25.2,51.21,11.68,OPEN,user_4,NORMAL,2026-01-03T16:02:06.925914
166,27.69,69.38,13.18,OPEN,user_14,NORMAL,2026-01-03T16:02:11.940270
45,28.83,39.18,20.06,CLOSED,user_7,NORMAL,2026-01-03T16:02:16.956897
244,22.84,36.72,21.8,OPEN,user_13,NORMAL,2026-01-03T16:02:21.963711
216,21.21,79.09,14.62,OPEN,user_12,NORMAL,2026-01-03T16:02:26.985009
301,28.99,46.29,12.16,OPEN,user_14,NORMAL,2026-01-03T16:02:31.992281
334,29.85,69.5,20.44,CLOSED,user_2,NORMAL,2026-01-03T16:02:37.006072
462,19.17,68.3,10.13,OPEN,user_10,NORMAL,2026-01-03T16:02:42.029321
209,25.82,69.26,12.44,CLOSED,user_9,NORMAL,2026-01-03T16:02:47.043935
66,23.1,41.97,16.29,OPEN,user_7,NORMAL,2026-01-03T16:02:52.048745
377,24.92,69.14,14.84,CLOSED,user_6,NORMAL,2026-01-03T16:02:57.067670
211,20.32,76.17,19.4,OPEN,user_2,NORMAL,2026-01-03T16:03:02.088392
284,25.07,48.42,19.57,CLOSED,user_11,NORMAL,2026-01-03T16:03:07.102782
89,19.3,39.4,13.48,CLOSED,user_10,NORMAL,2026-01-03T16:03:12.119321
60,23.12,58.36,10.13,CLOSED,user_14,NORMAL,2026-01-03T16:03:17.145567
146,18.65,68.02,14.96,CLOSED,user_13,NORMAL,2026-01-03T16:03:22.168973
440,27.69,39.92,21.38,OPEN,user_10,NORMAL,2026-01-03T16:03:27.178180
343,16.77,59.53,16.91,CLOSED,user_9,NORMAL,2026-01-03T16:03:32.195327
143,15.34,56.35,16.66,CLOSED,user_6,NORMAL,2026-01-03T16:03:37.222689
456,24.93,38.07,19.16,CLOSED,user_4,NORMAL,2026-01-03T16:03:42.234227
109,24.54,39.62,14.78,OPEN,user_13,NORMAL,2026-01-03T16:03:47.250264
496,17.53,77.32,7.8,OPEN,user_12,NORMAL,2026-01-03T16:03:52.275654
311,24.9,44.55,5.99,CLOSED,user_11,NORMAL,2026-01-03T16:03:57.285543
376,18.64,55.2,8.1,OPEN,user_12,NORMAL,2026-01-03T16:04:02.316454
124,17.45,61.13,8.42,OPEN,user_8,NORMAL,2026-01-03T16:04:07.331833
385,20.82,65.37,17.65,CLOSED,user_4,NORMAL,2026-01-03T16:04:12.335919
181,22.1,30.64,13.51,CLOSED,user_12,NORMAL,2026-01-03T16:04:17.340947
30,25.42,41.25,18.48,CLOSED,user_10,NORMAL,2026-01-03T16:04:22.346139
97,16.43,69.29,18.73,OPEN,user_4,NORMAL,2026-01-03T16:04:27.358014
83,16.93,55.38,13.22,OPEN,user_15,NORMAL,2026-01-03T16:04:32.374781
299,17.02,38.8,9.36,CLOSED,user_2,NORMAL,2026-01-03T16:04:37.394342
0,28.94,76.25,18.84,CLOSED,user_8,NORMAL,2026-01-03T16:04:42.412854
344,29.39,53.4,11.7,OPEN,user_7,NORMAL,2026-01-03T16:04:47.435589
268,29.66,69.13,7.54,CLOSED,user_11,NORMAL,2026-01-03T16:04:52.449215
308,20.01,32.47,17.37,OPEN,user_1,NORMAL,2026-01-03T16:04:57.473467
21,26.59,30.98,16.46,CLOSED,user_11,NORMAL,2026-01-03T16:05:02.478903
117,25.94,69.03,17.95,OPEN,user_3,NORMAL,2026-01-03T16:05:07.495397
477,22.58,38.59,23.95,OPEN,user_9,NORMAL,2026-01-03T16:05:12.523442
317,15.99,68.18,9.93,OPEN,user_5,NORMAL,2026-01-03T16:05:17.553787
221,27.53,73.38,12.34,OPEN,user_8,NORMAL,2026-01-03T16:05:22.573960
144,21.5,34.43,13.66,CLOSED,user_13,NORMAL,2026-01-03T16:05:27.602485
383,23.32,52.09,6.41,OPEN,user_14,NORMAL,2026-01-03T16:05:32.619836
294,28.32,66.61,11.31,CLOSED,user_3,NORMAL,2026-01-03T16:05:37.638468
484,28.1,62.94,24.36,OPEN,user_11,NORMAL,2026-01-03T16:05:42.660333
475,28.26,61.78,23.15,CLOSED,user_5,NORMAL,2026-01-03T16:05:47.684562
396,17.5,51.09,24.49,CLOSED,user_2,NORMAL,2026-01-03T16:05:52.700375
259,18.82,46.27,20.38,OPEN,user_3,NORMAL,2026-01-03T16:05:57.730402
258,18.34,38.58,12.05,OPEN,user_15,NORMAL,2026-01-03T16:06:02.751667
14,26.4,57.73,23.59,CLOSED,user_6,NORMAL,2026-01-03T16:06:07.779490
38,21.81,76.85,10.35,CLOSED,user_5,NORMAL,2026-01-03T16:06:12.805897
220,19.63,61.59,15.41,CLOSED,user_15,NORMAL,2026-01-03T16:06:17.831898
440,18.2,49.36,10.21,CLOSED,user_9,NORMAL,2026-01-03T16:06:22.846940
330,27.45,52.53,11.34,OPEN,user_10,NORMAL,2026-01-03T16:06:27.849536
63,23.29,34.09,14.18,CLOSED,user_12,NORMAL,2026-01-03T16:06:32.864989
371,18.04,54.82,13.02,OPEN,user_4,NORMAL,2026-01-03T16:06:37.869179
71,22.45,38.78,5.66,OPEN,user_8,NORMAL,2026-01-03T16:06:42.883574
405,20.77,61.16,21.15,OPEN,user_6,NORMAL,2026-01-03T16:06:47.896977
251,16.89,52.59,8.31,OPEN,user_4,NORMAL,2026-01-03T16:06:52.910568
112,27.71,31.99,15.61,CLOSED,user_10,NORMAL,2026-01-03T16:06:57.920619
102,15.44,61.73,9.22,CLOSED,user_9,NORMAL,2026-01-03T16:07:02.933951
124,16.02,46.5,8.71,CLOSED,user_9,NORMAL,2026-01-03T16:07:07.939147
98,28.77,49.0,18.49,OPEN,user_9,NORMAL,2026-01-03T16:07:12.956865
202,26.74,34.73,14.85,CLOSED,user_13,NORMAL,2026-01-03T16:07:17.980271
487,29.74,73.05,14.03,CLOSED,user_10,NORMAL,2026-01-03T16:07:22.986386
209,25.09,56.74,17.17,OPEN,user_2,NORMAL,2026-01-03T16:07:27.999976
0,29.49,32.95,23.92,CLOSED,user_8,NORMAL,2026-01-03T16:07:33.003132
83,22.3,52.54,13.59,OPEN,user_12,NORMAL,2026-01-03T16:07:38.021238
283,27.92,53.45,10.62,OPEN,user_9,NORMAL,2026-01-03T16:07:43.043239
396,27.91,58.99,13.9,OPEN,user_3,NORMAL,2026-01-03T16:07:48.053559
409,15.68,51.91,18.51,OPEN,user_9,NORMAL,2026-01-03T16:07:53.056558
168,18.4,55.21,24.81,OPEN,user_14,NORMAL,2026-01-03T16:07:58.073922
354,16.6,65.89,19.18,OPEN,user_12,NORMAL,2026-01-03T16:08:03.091095
41,25.36,32.17,24.21,OPEN,user_3,NORMAL,2026-01-03T16:08:08.100861
442,17.19,75.22,9.56,CLOSED,user_6,NORMAL,2026-01-03T16:08:13.129096
288,25.07,52.53,8.22,OPEN,user_15,NORMAL,2026-01-03T16:08:18.150569
69,20.02,47.95,11.2,CLOSED,user_7,NORMAL,2026-01-03T16:08:23.153270
299,16.29,31.04,21.94,CLOSED,user_9,NORMAL,2026-01-03T16:08:28.166786
294,16.9,51.85,16.78,OPEN,user_14,NORMAL,2026-01-03T16:08:33.181113
263,22.59,34.0,15.5,OPEN,user_11,NORMAL,2026-01-03T16:08:38.187817
203,16.15,33.3,24.36,CLOSED,user_7,NORMAL,2026-01-03T16:08:43.205568
326,24.05,75.86,12.14,OPEN,user_9,NORMAL,2026-01-03T16:08:48.227725
332,19.85,35.02,5.48,CLOSED,user_15,NORMAL,2026-01-03T16:08:53.255929
493,23.7,67.05,9.47,OPEN,user_7,NORMAL,2026-01-03T16:08:58.273471
447,15.35,37.49,14.99,CLOSED,user_12,NORMAL,2026-01-03T16:09:03.304975
195,17.17,31.77,11.65,OPEN,user_7,NORMAL,2026-01-03T16:09:08.329540
446,28.47,32.63,6.3,CLOSED,user_9,NORMAL,2026-01-03T16:09:13.354735
160,25.23,64.31,17.22,CLOSED,user_11,NORMAL,2026-01-03T16:09:18.359193
104,15.14,61.65,23.09,CLOSED,user_12,NORMAL,2026-01-03T16:09:23.388993
111,15.93,37.45,7.98,CLOSED,user_15,NORMAL,2026-01-03T16:09:28.416094
252,20.63,66.54,6.26,CLOSED,user_5,NORMAL,2026-01-03T16:09:33.450568
149,18.41,44.16,6.25,CLOSED,user_5,NORMAL,2026-01-03T16:09:38.474294
388,15.99,35.84,21.87,OPEN,user_7,NORMAL,2026-01-03T16:09:43.507481
151,15.72,31.24,22.68,CLOSED,user_10,NORMAL,2026-01-03T16:09:48.522226
391,29.73,40.0,12.66,OPEN,user_11,NORMAL,2026-01-03T16:09:53.542035
88,19.98,35.17,18.9,CLOSED,user_12,NORMAL,2026-01-03T16:09:58.548017
306,17.24,34.0,19.6,OPEN,user_12,NORMAL,2026-01-03T16:10:03.561606
276,23.91,73.44,20.73,OPEN,user_1,NORMAL,2026-01-03T16:10:08.577182
168,24.81,36.85,14.14,CLOSED,user_9,NORMAL,2026-01-03T16:10:13.603421
391,26.91,74.01,9.16,OPEN,user_13,NORMAL,2026-01-03T16:10:18.612955
235,15.17,56.29,6.79,CLOSED,user_7,NORMAL,2026-01-03T16:10:23.644644
373,17.42,60.32,18.8,OPEN,user_4,NORMAL,2026-01-03T16:10:28.672495
215,18.62,32.91,10.12,CLOSED,user_12,NORMAL,2026-01-03T16:10:33.691358
377,25.15,58.06,15.65,CLOSED,user_14,NORMAL,2026-01-03T16:10:38.728508
373,28.69,40.25,21.21,OPEN,user_10,NORMAL,2026-01-03T16:10:43.745357
343,21.36,67.77,10.05,CLOSED,user_4,NORMAL,2026-01-03T16:10:48.776770
366,23.45,34.84,12.29,CLOSED,user_11,NORMAL,2026-01-03T16:10:53.794637
289,23.37,44.98,9.7,CLOSED,user_14,NORMAL,2026-01-03T16:10:58.807746
407,18.81,66.99,5.59,OPEN,user_14,NORMAL,2026-01-03T16:11:03.828525
389,20.98,60.84,11.56,OPEN,user_8,NORMAL,2026-01-03T16:11:08.856354
101,29.54,52.35,14.47,OPEN,user_2,NORMAL,2026-01-03T16:11:13.880240
219,18.74,65.65,12.4,CLOSED,user_6,NORMAL,2026-01-03T16:11:18.898947
94,27.76,78.93,9.67,OPEN,user_4,NORMAL,2026-01-03T16:11:23.930104
483,18.26,36.48,16.55,OPEN,user_3,NORMAL,2026-01-03T16:11:28.971649
331,21.51,56.32,13.95,OPEN,user_9,NORMAL,2026-01-03T16:11:33.974449
195,16.08,77.68,19.07,CLOSED,user_5,NORMAL,2026-01-03T16:11:38.989667
106,29.57,77.12,12.7,OPEN,user_11,NORMAL,2026-01-03T16:11:44.004609
410,15.33,65.62,16.28,CLOSED,user_2,NORMAL,2026-01-03T16:11:49.019290
365,17.19,70.96,10.43,OPEN,user_6,NORMAL,2026-01-03T16:11:54.048000
402,25.08,36.94,8.03,CLOSED,user_11,NORMAL,2026-01-03T16:11:59.069939
294,17.72,62.82,11.45,OPEN,user_5,NORMAL,2026-01-03T16:12:04.098242
247,16.14,59.69,6.64,CLOSED,user_14,NORMAL,2026-01-03T16:12:09.126800
194,22.98,43.91,12.69,CLOSED,user_1,NORMAL,2026-01-03T16:12:14.152515
441,28.96,53.88,12.17,CLOSED,user_2,NORMAL,2026-01-03T16:12:19.168799
197,16.81,70.6,9.1,CLOSED,user_8,NORMAL,2026-01-03T16:12:24.171563
4,22.47,58.72,15.2,CLOSED,user_14,NORMAL,2026-01-03T16:12:29.174604
464,27.44,72.38,18.06,OPEN,user_13,NORMAL,2026-01-03T16:12:34.180606
28,19.8,53.59,6.88,OPEN,user_9,NORMAL,2026-01-03T16:12:39.210448
476,28.65,70.61,20.17,CLOSED,user_14,NORMAL,2026-01-03T16:12:44.223968
445,29.9,34.59,14.94,CLOSED,user_12,NORMAL,2026-01-03T16:12:49.227075
175,18.33,36.56,5.98,CLOSED,user_13,NORMAL,2026-01-03T16:12:54.230965
139,26.12,34.14,19.41,CLOSED,user_5,NORMAL,2026-01-03T16:12:59.249219
458,22.67,63.24,23.7,OPEN,user_2,NORMAL,2026-01-03T16:13:04.264383
393,22.94,43.74,9.36,OPEN,user_1,NORMAL,2026-01-03T16:13:09.290597
181,16.23,71.02,20.55,CLOSED,user_4,NORMAL,2026-01-03T16:13:14.306655
59,19.77,73.75,24.39,OPEN,user_11,NORMAL,2026-01-03T16:13:19.310107
406,16.39,78.3,16.58,OPEN,user_12,NORMAL,2026-01-03T16:13:24.323748
466,29.34,30.86,6.21,OPEN,user_8,NORMAL,2026-01-03T16:13:29.353237
122,17.25,70.16,18.04,OPEN,user_5,NORMAL,2026-01-03T16:13:34.357847
434,15.73,56.23,13.74,OPEN,user_5,NORMAL,2026-01-03T16:13:39.389647
91,28.14,62.39,7.71,CLOSED,user_14,NORMAL,2026-01-03T16:13:44.394518
500,24.07,52.26,13.04,OPEN,user_4,NORMAL,2026-01-03T16:13:49.409260
465,18.69,43.42,6.03,OPEN,user_6,NORMAL,2026-01-03T16:13:54.413774
229,22.76,41.02,6.11,CLOSED,user_9,NORMAL,2026-01-03T16:13:59.427518
225,16.71,71.74,14.01,OPEN,user_8,NORMAL,2026-01-03T16:14:04.441250
142,15.56,76.08,22.17,OPEN,user_14,NORMAL,2026-01-03T16:14:09.464820
445,29.67,42.08,15.32,CLOSED,user_14,NORMAL,2026-01-03T16:14:14.496909
237,16.0,59.05,14.39,CLOSED,user_3,NORMAL,2026-01-03T16:14:19.500329
354,28.04,79.53,16.04,CLOSED,user_9,NORMAL,2026-01-03T16:14:24.508437
